what is the weather going to be in boise at 9 am tomorrow?	weather/find
how cold is it at mumbai tomorrow in celsius	weather/find
set an alarm for 7:30 a.m.	alarm/set_alarm
repeat alarm until end of 2017	alarm/modify_alarm
set alarm for 15 minutes pass 1 am	alarm/set_alarm
i want to be reminded to wash dog	reminder/set_reminder
set an alarm for every hour for five hours	alarm/set_alarm
what's the weather in beach?	weather/find
set a alarm for 10 minutes 	alarm/set_alarm
remind me about the sale starting at 11am on monday	reminder/set_reminder
i'm travelling to london, will i need an umbrella?	weather/find
is it humid?	weather/find
tell me the weather forecast	weather/find
set an alarm for 3pm on wednesday	alarm/set_alarm
show my alarms for saturday	alarm/show_alarms
will it rain in seattle tomorrow?	weather/find
should i bring a jacket due to the weather?	weather/find
are we supposed to have high winds today?	weather/find
remind me of the lunch date	reminder/set_reminder
will it be raining most of the day?	weather/find
snooze for ten mins	alarm/snooze_alarm
is wednesday to be sunny	weather/find
set an alarm saturday for 7:30 am	alarm/set_alarm
set house alarm now	alarm/set_alarm
how hot is it in manila tomorrow in fahrenheit	weather/find
what is the lowest tempature for saturday going to be?	weather/find
afternoon temperature	weather/find
is it cold enough for a winter coat today?	weather/find
how many degrees will it be tonight	weather/find
what time is my alarm set for tomorrow?	alarm/show_alarms
is there freezing rain in syracuse today?	weather/find
reset alarm by 1hour	alarm/set_alarm
remind me of my playdate next tuesday with mona at noon	reminder/set_reminder
weather 92083	weather/find
move forward 30 minutes the alarm.	alarm/modify_alarm
what is the weather going to be in san francisco next week	weather/find
set alarm for 5 minutes. 	alarm/set_alarm
what is the lowest temperature today?	weather/find
will i need to bring my umbrella to work today?	weather/find
set an alarm for 4:30 today	alarm/set_alarm
whats the forecast	weather/find
how hot is it tomorrow at palo alto in degrees celsius	weather/find
what is the real feel today?	weather/find
temperature karachi celsius	weather/find
remind me of my doctor appointment next week	reminder/set_reminder
is it chilly out?	weather/find
do i need a  umbrella? 	weather/find
set alarm for 6 am saturday	alarm/set_alarm
remind me to pay the mortgate on the first of every month	reminder/set_reminder
is it raining in columbia	weather/find
set the reminder to pick up laundry in two days.	reminder/set_reminder
update time on alarm	alarm/modify_alarm
remind me to pick up face wash	reminder/set_reminder
snooze this alarm	alarm/snooze_alarm
remind me to pick up tea at the store.	reminder/set_reminder
remind me an hour before my neurology appointment.	reminder/set_reminder
temperature next week for paris celsius	weather/find
remind me to set alarm for six am tonight	reminder/set_reminder
whats the weather this weekend going to be like?	weather/find
will there be thunder storms in spokane tonight 	weather/find
when will the sun set today	weather/checkSunset
current temp in des moines 	weather/find
any weather warnings?	weather/find
cancel my reminder for my hair appointment	reminder/cancel_reminder
is it raining today in london?	weather/find
remind me to meet with jacob this afternoon at 4pm	reminder/set_reminder
is there going to be hail	weather/find
are there any flash flood warning's on the mohican river this week	weather/find
what is the lowest temperature it will be tonight?	weather/find
can you change the 6:00 am alarm to 8 for monday	alarm/modify_alarm
is the sun out in alaska?	weather/find
set a reminder to repeat every day this week	reminder/set_reminder
what is the weather in ny right now	weather/find
set alarm for every half an hour for 3 hours	alarm/set_alarm
what is the weather like in la for next week?	weather/find
will there be thunderstorms tomorrow?	weather/find
how hot is it this weekend out there in f	weather/find
remind me to pick up dry cleaning	reminder/set_reminder
is there any severe weather in the forecast? 	weather/find
what's the weather next week in new york?	weather/find
show me my reminders for the day	reminder/show_reminders
remind me to go to church every 9am on sunday	reminder/set_reminder
cancel my alarms for the next two weeks	alarm/cancel_alarm
is it supposed to rain this weekend	weather/find
set my wake up alarm for 6:30 a.m monday through friday	alarm/set_alarm
is there rain in today's forecast?	weather/find
remind me to buy a can of beans tomorrow at 5pm	reminder/set_reminder
forecast for today.	weather/find
set alarm for the dinner	alarm/set_alarm
what is today's low going to be?	weather/find
set an alarm for 45 minutes to wake me from my nap	alarm/set_alarm
how cold is it in washington state	weather/find
what is the long range forecast.	weather/find
what is the forecast for the day?	weather/find
what weather advisories are active?	weather/find
what's the highest temperature for today?	weather/find
remind me to check jake's homework.	reminder/set_reminder
cancel my alarm for tomorrow morning	alarm/cancel_alarm
temp today in my area	weather/find
my alarm if you will	alarm/show_alarms
what is the temperature right now in norfolk	weather/find
cancel all alarms	alarm/cancel_alarm
set an alarm to repeat on monday's at 5a	alarm/set_alarm
remind me to stretch at 5pm every evening	reminder/set_reminder
what's today's high?	weather/find
show alarm for tomorrow.	alarm/show_alarms
will it snow today?	weather/find
set a reminder to take cake out in 30 minutes	reminder/set_reminder
is there a thunderstorm expected later?	weather/find
set alarm for tonight at 5 pm	alarm/set_alarm
how warm is it madrid tomorrow f	weather/find
what will be the weather next week in tokyo?	weather/find
set alarm every monday at 4am	alarm/set_alarm
what time is my alarm set for thursday	alarm/show_alarms
remind me to get cash for hair cut	reminder/set_reminder
repeat alarm every 4 hours	alarm/modify_alarm
weather in siberia	weather/find
remind me to visit the dentist monday morning at 8	reminder/set_reminder
will it be a nice day today?	weather/find
set an alarm for 6:30 am tomorrow	alarm/set_alarm
set alarm for 9 am today	alarm/set_alarm
read me the weather report	weather/find
cancel reminder on electric bill	reminder/cancel_reminder
turn weekend alarms off	alarm/cancel_alarm
remind me to turn off the sprinkler in 30 minutes	reminder/set_reminder
set alarm for 55 minutes please.	alarm/set_alarm
set alarm for 11am	alarm/set_alarm
remind me to run to the store when i am at the dance studio	reminder/set_reminder
snooze my alarm for ten minutes.	alarm/snooze_alarm
remind me to email dad tonight	reminder/set_reminder
is it going hail today?	weather/find
whats the weather in brooklyn	weather/find
will it be below 14 in degree c outside tonight	weather/find
remind me to pick up grandma at the doctors at 5:30 today	reminder/set_reminder
temperature in dublin tonight c	weather/find
highest temperature today	weather/find
cancel my morning alarm for tomorrow.	alarm/cancel_alarm
what the weather in london	weather/find
is there any fog in the forecast in the morning	weather/find
set a reminder to change air filter once a month	reminder/set_reminder
yesterdays weather	weather/find
should i take an umbrella with me on the bus?	weather/find
will i have good weather for my vacation in september?	weather/find
is tomorrow to have ice	weather/find
when is the next clear day	weather/find
should i bring a poncho 	weather/find
set my alarm for 12 minutes	alarm/set_alarm
is there rain in the forecast for seattle on monday afternoon?	weather/find
what time is my alarm set to go off	alarm/show_alarms
what is the weather in orlando right now?	weather/find
what is weather look like for next weekend?	weather/find
disable alarms	alarm/cancel_alarm
can you set an alarm for 6 in the morning	alarm/set_alarm
do i need to pack an umbrella this weekend?	weather/find
what's the weather like in nyc today?	weather/find
30 minute reminder	reminder/set_reminder
should i cover my plants	weather/find
what's the chance of rain?	weather/find
will i need snow boots today?	weather/find
how rainy will it be today	weather/find
remind me to paint my nails for wedding tomorrow at 7	reminder/set_reminder
reset alarm to six forty five	alarm/set_alarm
are there any drought stricken areas in the us	weather/find
is there a marine warning for lake michigan today?	weather/find
set a new alarm for 6:00 am tomorrow morning	alarm/set_alarm
will the rain fall be light tomorrrow	weather/find
what is the temperature in japan?	weather/find
what is the weather in texas right now	weather/find
set a reminder for june 13 to watch tv show	reminder/set_reminder
how much rainfall is expected tonight?	weather/find
what is the weather like in london?	weather/find
set reminder to put out recycling every other thursday	reminder/set_reminder
what is the temperature in memphis	weather/find
set alarm for every 45 seconds for 20 mintues	alarm/set_alarm
when will the sun set tonight	weather/checkSunset
stop alarms	alarm/cancel_alarm
i want an alarm to go off in forty-five minutes	alarm/set_alarm
how cold is it tonight tokyo degree f	weather/find
is it below 24 in celsius around beijing tomorrow morning	weather/find
will it be raining this afternoon	weather/find
will i need to take a sweater to michigan next week	weather/find
is it going to be cloudy tomorrow	weather/find
show this week's reminders	reminder/show_reminders
how's the weather at disneyland?	weather/find
remind me to go to my doctors appointment tomorrow at 7am	reminder/set_reminder
should i bring a rain coat to seattle this week?	weather/find
cancel all alarms set for today	alarm/cancel_alarm
is it sunny in los angeles	weather/find
